TR	RelativeTime	Datetime	Description
246	492.0142167	23-Jan-2025 12:52:44	SimTR
245	493.994001	23-Jan-2025 12:52:46	TrueTR
247	494.0000876	23-Jan-2025 12:52:46	SimTR
246	495.9945592	23-Jan-2025 12:52:48	TrueTR
248	496.0000255	23-Jan-2025 12:52:48	SimTR
247	497.9937214	23-Jan-2025 12:52:50	TrueTR
249	498.000058	23-Jan-2025 12:52:50	SimTR
250	500.0000584	23-Jan-2025 12:52:52	SimTR
248	500.0066779	23-Jan-2025 12:52:52	TrueTR
251	502.00006	23-Jan-2025 12:52:54	SimTR
249	502.0052191	23-Jan-2025 12:52:54	TrueTR
252	504.0146633	23-Jan-2025 12:52:56	SimTR
250	504.0157504	23-Jan-2025 12:52:56	TrueTR
253	506.0148328	23-Jan-2025 12:52:58	SimTR
251	506.0158894	23-Jan-2025 12:52:58	TrueTR
254	508.0148763	23-Jan-2025 12:53:00	SimTR
252	508.016004	23-Jan-2025 12:53:00	TrueTR
255	510.01498	23-Jan-2025 12:53:02	SimTR
253	510.0160843	23-Jan-2025 12:53:02	TrueTR
256	512.0150041	23-Jan-2025 12:53:04	SimTR
254	512.0160693	23-Jan-2025 12:53:04	TrueTR
257	514.0150417	23-Jan-2025 12:53:06	SimTR
255	514.0161058	23-Jan-2025 12:53:06	TrueTR
258	516.0151397	23-Jan-2025 12:53:08	SimTR
256	516.0162814	23-Jan-2025 12:53:08	TrueTR
259	518.0152099	23-Jan-2025 12:53:10	SimTR
257	518.0169137	23-Jan-2025 12:53:10	TrueTR
260	520.0151808	23-Jan-2025 12:53:12	SimTR
258	520.0166881	23-Jan-2025 12:53:12	TrueTR
261	522.0162793	23-Jan-2025 12:53:14	SimTR
259	522.017324	23-Jan-2025 12:53:14	TrueTR
262	524.0153336	23-Jan-2025 12:53:16	SimTR
260	524.0168847	23-Jan-2025 12:53:16	TrueTR
261	525.9960866	23-Jan-2025 12:53:18	TrueTR
263	526.0000613	23-Jan-2025 12:53:18	SimTR
262	527.9958621	23-Jan-2025 12:53:20	TrueTR
264	528.0000596	23-Jan-2025 12:53:20	SimTR
263	529.996269	23-Jan-2025 12:53:22	TrueTR
265	530.0001066	23-Jan-2025 12:53:22	SimTR
264	531.9962116	23-Jan-2025 12:53:24	TrueTR
266	532.0000457	23-Jan-2025 12:53:24	SimTR
265	533.9942925	23-Jan-2025 12:53:26	TrueTR
267	534.0000431	23-Jan-2025 12:53:26	SimTR
268	536.0158956	23-Jan-2025 12:53:28	SimTR
266	536.01697	23-Jan-2025 12:53:28	TrueTR
269	538.0157801	23-Jan-2025 12:53:30	SimTR
267	538.0172754	23-Jan-2025 12:53:30	TrueTR
270	540.0159299	23-Jan-2025 12:53:32	SimTR
268	540.0171728	23-Jan-2025 12:53:32	TrueTR
271	542.0171103	23-Jan-2025 12:53:34	SimTR
269	542.0186026	23-Jan-2025 12:53:34	TrueTR
272	544.0185486	23-Jan-2025 12:53:36	SimTR
270	544.0196903	23-Jan-2025 12:53:36	TrueTR
273	546.0184907	23-Jan-2025 12:53:38	SimTR
271	546.020147	23-Jan-2025 12:53:38	TrueTR
274	548.0196034	23-Jan-2025 12:53:40	SimTR
272	548.0207426	23-Jan-2025 12:53:40	TrueTR
275	550.0200162	23-Jan-2025 12:53:42	SimTR
273	550.0214814	23-Jan-2025 12:53:42	TrueTR
276	552.0201613	23-Jan-2025 12:53:44	SimTR
274	552.0212576	23-Jan-2025 12:53:44	TrueTR
277	554.0196503	23-Jan-2025 12:53:46	SimTR
275	554.0209036	23-Jan-2025 12:53:46	TrueTR
278	556.0820745	23-Jan-2025 12:53:48	SimTR
276	556.0833899	23-Jan-2025 12:53:48	TrueTR
279	558.0000826	23-Jan-2025 12:53:50	SimTR
277	558.0020292	23-Jan-2025 12:53:50	TrueTR
280	560.0000195	23-Jan-2025 12:53:52	SimTR
278	560.0018136	23-Jan-2025 12:53:52	TrueTR
279	562.0001033	23-Jan-2025 12:53:54	TrueTR
281	562.0018551	23-Jan-2025 12:53:54	SimTR
282	564.0000104	23-Jan-2025 12:53:56	SimTR
280	564.001824	23-Jan-2025 12:53:56	TrueTR
283	566.0000659	23-Jan-2025 12:53:58	SimTR
281	566.0020451	23-Jan-2025 12:53:58	TrueTR
284	568.0168136	23-Jan-2025 12:54:00	SimTR
282	568.0178252	23-Jan-2025 12:54:00	TrueTR
285	570.0168847	23-Jan-2025 12:54:02	SimTR
283	570.0183271	23-Jan-2025 12:54:02	TrueTR
286	572.0167921	23-Jan-2025 12:54:04	SimTR
284	572.017846	23-Jan-2025 12:54:04	TrueTR
287	574.0177461	23-Jan-2025 12:54:06	SimTR
285	574.0190834	23-Jan-2025 12:54:06	TrueTR
288	576.0179504	23-Jan-2025 12:54:08	SimTR
286	576.0190844	23-Jan-2025 12:54:08	TrueTR
289	578.017098	23-Jan-2025 12:54:10	SimTR
287	578.0185942	23-Jan-2025 12:54:10	TrueTR
290	580.0179455	23-Jan-2025 12:54:12	SimTR
288	580.0194138	23-Jan-2025 12:54:12	TrueTR
291	582.0194861	23-Jan-2025 12:54:14	SimTR
289	582.0210127	23-Jan-2025 12:54:14	TrueTR
292	584.0177384	23-Jan-2025 12:54:16	SimTR
290	584.0191793	23-Jan-2025 12:54:16	TrueTR
293	586.0173029	23-Jan-2025 12:54:18	SimTR
291	586.0183959	23-Jan-2025 12:54:18	TrueTR
294	588.0000546	23-Jan-2025 12:54:20	SimTR
292	588.0065357	23-Jan-2025 12:54:20	TrueTR
295	590.0000419	23-Jan-2025 12:54:22	SimTR
293	590.0075878	23-Jan-2025 12:54:22	TrueTR
296	592.0000144	23-Jan-2025 12:54:24	SimTR
294	592.0060403	23-Jan-2025 12:54:24	TrueTR
297	594.000013	23-Jan-2025 12:54:26	SimTR
295	594.0085739	23-Jan-2025 12:54:26	TrueTR
298	596.00005	23-Jan-2025 12:54:28	SimTR
296	596.0044063	23-Jan-2025 12:54:28	TrueTR
299	598.0177541	23-Jan-2025 12:54:30	SimTR
297	598.0188587	23-Jan-2025 12:54:30	TrueTR
300	600.0179048	23-Jan-2025 12:54:32	SimTR
298	600.0193503	23-Jan-2025 12:54:32	TrueTR
301	602.0178919	23-Jan-2025 12:54:34	SimTR
299	602.0193141	23-Jan-2025 12:54:34	TrueTR
302	604.0192332	23-Jan-2025 12:54:36	SimTR
300	604.0207795	23-Jan-2025 12:54:36	TrueTR
303	606.0199921	23-Jan-2025 12:54:38	SimTR
301	606.0215594	23-Jan-2025 12:54:38	TrueTR
304	608.018698	23-Jan-2025 12:54:40	SimTR
302	608.0204612	23-Jan-2025 12:54:40	TrueTR
305	610.0181555	23-Jan-2025 12:54:42	SimTR
303	610.0192468	23-Jan-2025 12:54:42	TrueTR
306	612.0217081	23-Jan-2025 12:54:44	SimTR
304	612.0234826	23-Jan-2025 12:54:44	TrueTR
307	614.0197718	23-Jan-2025 12:54:46	SimTR
305	614.0208878	23-Jan-2025 12:54:46	TrueTR
308	616.0184549	23-Jan-2025 12:54:48	SimTR
306	616.0201993	23-Jan-2025 12:54:48	TrueTR
309	618.0198396	23-Jan-2025 12:54:50	SimTR
307	618.0214099	23-Jan-2025 12:54:50	TrueTR
310	620.0000392	23-Jan-2025 12:54:52	SimTR
311	622.0000362	23-Jan-2025 12:54:54	SimTR
312	624.0000429	23-Jan-2025 12:54:56	SimTR
313	626.0000752	23-Jan-2025 12:54:58	SimTR
